Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
cell chemotaxis (GO:0060326)	1/155	0.25033387603488410633190142107196152210235595703125	0.30259335672537812644833365993690676987171173095703125	0.31163290602229365422459750334382988512516021728515625	0.37779216132717297060850114576169289648532867431640625	-0.5070965934190836	0.7023083702195662	IL6R
energy reserve metabolic process (GO:0006112)	1/158	0.254519417369637068748744468393852002918720245361328125	0.306757027048121522216916901015792973339557647705078125	0.316586216339606429936992526563699357211589813232421875	0.382676477560867367433417030042619444429874420166015625	-0.5114272300497631	0.6998258467893472	LEPR
positive regulation of viral genome replication (GO:0045070)	1/18	0.032795210296866376953328625631911563687026500701904296875	0.0991037741817713813130552580332732759416103363037109375	0.044254372147317345975725544349188567139208316802978515625	0.14039318060528260811992140588699840009212493896484375	-0.20436208744504217	0.6984018755603916	SRPK2
regulation of endocytosis (GO:0030100)	1/165	0.264197452416759126503364996096934191882610321044921875	0.315664488601842097015293120421119965612888336181640625	0.328009783022062795243556365676340647041797637939453125	0.392474133442583805742032154739717952907085418701171875	-0.5196824685288156	0.691727782404259	TNK2
regulation of leukocyte proliferation (GO:0070663)	1/176	0.279159296312249727289866996216005645692348480224609375	0.32786368417949329767679955693893134593963623046875	0.345587593229977840803002209213445894420146942138671875	0.405881598857335657015710239647887647151947021484375	-0.5383026944305397	0.6868595454276712	TLR4
response to nutrient (GO:0007584)	1/163	0.261444844302613887965236472155083902180194854736328125	0.312827068038387723358795255990116856992244720458984375	0.32476495657789905546763975507928989827632904052734375	0.389153956651954346934729755957960151135921478271484375	-0.5095016626229296	0.6835127529608542	IGF1R
regulation of symbiosis, encompassing mutualism through parasitism (GO:0043903)	1/174	0.276461159466709627263725224111112765967845916748046875	0.32561854913006482714621370178065262734889984130859375	0.34242517424192175923280956340022385120391845703125	0.403311585024624774664658843903453089296817779541015625	-0.5264411345594334	0.6768374384881753	SRPK2
regulation of cellular ketone metabolic process (GO:0010565)	1/178	0.28184764254877869849025273651932366192340850830078125	0.329618429421453085215176770361722446978092193603515625	0.348735248713068102244250212606857530772686004638671875	0.407842917986469488678125117075978778302669525146484375	-0.5332320859332421	0.6752790500810035	LEPR
mitochondrion organization (GO:0007005)	1/179	0.283188154969542027483697665957151912152767181396484375	0.33071903006316050177559873191057704389095306396484375	0.350303561021291287591594709738274104893207550048828125	0.409099222180012933591797263943590223789215087890625	-0.5345512181459536	0.674413200066301	PPP2CB
regulation of nucleocytoplasmic transport (GO:0046822)	1/178	0.28184764254877869849025273651932366192340850830078125	0.329618429421453085215176770361722446978092193603515625	0.348735248713068102244250212606857530772686004638671875	0.407842917986469488678125117075978778302669525146484375	-0.5308984588160652	0.6723237712361971	TLR4
skeletal system development (GO:0001501)	1/162	0.2600647856969924287540152363362722098827362060546875	0.31162611079176516515332195922383107244968414306640625	0.3231368457110033176604702020995318889617919921875	0.387764214853203947885873503764742054045200347900390625	-0.4989015332869901	0.6719328097389505	BMPR1B
monocyte chemotaxis (GO:0002548)	1/17	0.0310010371667328553380027500452342792414128780364990234375	0.0964994690753940009830813551161554642021656036376953125	0.041973356328986750896081758810396422632038593292236328125	0.1393668405291095535591949783338350243866443634033203125	-0.1932990644367208	0.6714696517734684	IL6R
cellular response to interleukin-6 (GO:0071354)	1/18	0.032795210296866376953328625631911563687026500701904296875	0.0991037741817713813130552580332732759416103363037109375	0.044254372147317345975725544349188567139208316802978515625	0.14039318060528260811992140588699840009212493896484375	-0.19560877553207448	0.6684876701722431	IL6R
morphogenesis of a branching epithelium (GO:0061138)	1/162	0.2600647856969924287540152363362722098827362060546875	0.31162611079176516515332195922383107244968414306640625	0.3231368457110033176604702020995318889617919921875	0.387764214853203947885873503764742054045200347900390625	-0.4951444172320404	0.6668726337745975	PAK1
morphogenesis of a branching structure (GO:0001763)	1/170	0.27103537511126685188855844899080693721771240234375	0.32151474296866611179979145163088105618953704833984375	0.336055776822203167153446656811865977942943572998046875	0.398644961617169391043802306739962659776210784912109375	-0.4962005772092911	0.6477927965895218	PAK1
negative regulation of catabolic process (GO:0009895)	1/190	0.297774042780379943895496808181633241474628448486328125	0.345317797510020396689611743568093515932559967041015625	0.3673148702552289091016746169771067798137664794921875	0.42596178231278647441371276727295480668544769287109375	-0.5328167104930711	0.6454649930139109	PXK
spliceosomal complex assembly (GO:0000245)	1/20	0.0363738649512672373997901331676985137164592742919921875	0.10385365579189405338400575828927685506641864776611328125	0.0488006007250840478928211041420581750571727752685546875	0.14587327581360864936499410760006867349147796630859375	-0.19191615158547798	0.6359918478888718	SRPK2
cellular response to external stimulus (GO:0071496)	1/185	0.2911802507571537024233521151472814381122589111328125	0.3395735882069341737832246508332900702953338623046875	0.35963674248867960603348592485417611896991729736328125	0.419407356029051658907746968907304108142852783203125	-0.5102050249086197	0.6294974827859385	TLR4
regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	1/186	0.29250381023114291334508152431226335465908050537109375	0.3401589253811605484401070498279295861721038818359375	0.3611795678103992823793078059679828584194183349609375	0.420023429981756513118540397044853307306766510009765625	-0.5101739999231539	0.6271454630470362	RPS6KA1
response to mechanical stimulus (GO:0009612)	1/176	0.279159296312249727289866996216005645692348480224609375	0.32786368417949329767679955693893134593963623046875	0.345587593229977840803002209213445894420146942138671875	0.405881598857335657015710239647887647151947021484375	-0.4874321729963349	0.6219501485595581	TLR4
positive regulation of ion transport (GO:0043270)	1/186	0.29250381023114291334508152431226335465908050537109375	0.3401589253811605484401070498279295861721038818359375	0.3611795678103992823793078059679828584194183349609375	0.420023429981756513118540397044853307306766510009765625	-0.5057258363733961	0.6216774352966177	PRKCD
regulation of Rho GTPase activity (GO:0032319)	1/174	0.276461159466709627263725224111112765967845916748046875	0.32561854913006482714621370178065262734889984130859375	0.34242517424192175923280956340022385120391845703125	0.403311585024624774664658843903453089296817779541015625	-0.476924876249898	0.6131751308955282	CDKL5
lymphocyte differentiation (GO:0030098)	1/172	0.27375319733074388039995028520934283733367919921875	0.323348997703075513587833711426355876028537750244140625	0.33924792458236041614583200498600490391254425048828125	0.400709388807695299217215278986259363591670989990234375	-0.47181640779885875	0.6112515172819046	PIK3R1
apoptotic process involved in morphogenesis (GO:0060561)	1/17	0.0310010371667328553380027500452342792414128780364990234375	0.0964994690753940009830813551161554642021656036376953125	0.041973356328986750896081758810396422632038593292236328125	0.1393668405291095535591949783338350243866443634033203125	-0.17573503972925927	0.6104568911146054	PPP2R1B
brain development (GO:0007420)	1/187	0.293824964906752139626178177422843873500823974609375	0.341216088278808948874853967936360277235507965087890625	0.3627187850633728505300723554682917892932891845703125	0.421221814912303982314512040829868055880069732666015625	-0.4971286588808378	0.6088687877324688	IGF1R
positive regulation of intracellular transport (GO:0032388)	1/217	0.332362197580867435586782221434987150132656097412109375	0.3769806843793948036847041294095106422901153564453125	0.407257505345462955670399196606012992560863494873046875	0.461930430720607299033275694455369375646114349365234375	-0.5508847876085887	0.6068160915352047	TLR4
regulation of intracellular protein transport (GO:0033157)	1/219	0.33485728139485659848872955990373156964778900146484375	0.37877299043024759139797197349253110587596893310546875	0.41011682723070042033697291117277927696704864501953125	0.463902640638005347994976546033285558223724365234375	-0.5476140109521271	0.599117581611925	TLR4
regulation of cysteine-type endopeptidase activity (GO:2000116)	1/197	0.306905180333906180134562191597069613635540008544921875	0.35441769779145648744389518469688482582569122314453125	0.377914306028331481446258521827985532581806182861328125	0.436419868049453929526038109543151222169399261474609375	-0.5068287003912739	0.5986743921264347	RPS6KA1
glycerophospholipid biosynthetic process (GO:0046474)	1/178	0.28184764254877869849025273651932366192340850830078125	0.329618429421453085215176770361722446978092193603515625	0.348735248713068102244250212606857530772686004638671875	0.407842917986469488678125117075978778302669525146484375	-0.46230257247280676	0.5854547207958618	PIK3R1
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	1/196	0.305607840950068598839806099931593053042888641357421875	0.353412419422705015303876052712439559400081634521484375	0.37641072221299243238945564371533691883087158203125	0.43529061172117000655390484098461456596851348876953125	-0.4933390344527773	0.5848300235401647	BMPR1B
aging (GO:0007568)	1/204	0.315920752874937649234965419964282773435115814208984375	0.36280497001449152350005533662624657154083251953125	0.388341306093958171796742817605263553559780120849609375	0.445973094931757796377524982744944281876087188720703125	-0.4998687223517606	0.5759806729516465	PRKCD
energy derivation by oxidation of organic compounds (GO:0015980)	1/198	0.308200161324876542590089911755057983100414276123046875	0.355417456235372963835317250413936562836170196533203125	0.379414370827486358006552791266585700213909149169921875	0.437541920675708462251662922426476143300533294677734375	-0.48911628086781767	0.5756927154274972	LEPR
negative regulation of response to external stimulus (GO:0032102)	1/215	0.3298580081187243440155043572303839027881622314453125	0.375168174069098581124848124090931378304958343505859375	0.40438473311528222442490232424461282789707183837890625	0.459932086565183639859100139801739715039730072021484375	-0.5151128305521877	0.5713080322813279	PRKCD
positive regulation of cell projection organization (GO:0031346)	1/195	0.304308138908475578343626466448768042027950286865234375	0.35240159302967521970373354633920826017856597900390625	0.374903611364858446730607965946546755731105804443359375	0.43415411218196198195329316149582155048847198486328125	-0.47635333755388554	0.566724461429287	CDKL5
positive regulation of protein transport (GO:0051222)	1/231	0.3496383600403036862047656541108153760433197021484375	0.391746362805644732230092586178216151893138885498046875	0.426993702846780343040933303200290538370609283447265625	0.478417842973117901639312776751467026770114898681640625	-0.5334328627522888	0.5605610794543856	TLR4
proteasome-mediated ubiquitin-dependent protein catabolic process (GO:0043161)	1/205	0.317199341084925590106280424151918850839138031005859375	0.36376877343257396635323175360099412500858306884765625	0.38981696035774227038217532026465050876140594482421875	0.447047705230208591853369171076337806880474090576171875	-0.4800312007082729	0.5511837613536327	PPP2CB
anatomical structure homeostasis (GO:0060249)	1/208	0.321021170371884434491249749044072814285755157470703125	0.367134708657348485250082603670307435095310211181640625	0.3942232208202216536818696113186888396739959716796875	0.450851970772297716560927938189706765115261077880859375	-0.48486534791886626	0.5509273820698596	TLR4
cell projection assembly (GO:0030031)	1/213	0.32734468066261701579833243158645927906036376953125	0.372821727082045251133735064286156557500362396240234375	0.401498449219994835157621082544210366904735565185546875	0.457277463485771307194482915292610414326190948486328125	-0.47965510271302964	0.5356508039361969	ROCK1
nucleocytoplasmic transport (GO:0006913)	1/204	0.315920752874937649234965419964282773435115814208984375	0.36280497001449152350005533662624657154083251953125	0.388341306093958171796742817605263553559780120849609375	0.445973094931757796377524982744944281876087188720703125	-0.46456183024630776	0.5352978165027501	PIK3R1
glycerolipid biosynthetic process (GO:0045017)	1/202	0.313356584102900848076700413002981804311275482177734375	0.360861267923785700162397915846668183803558349609375	0.385379599226810143353105786445667035877704620361328125	0.443802932072042854994009530855691991746425628662109375	-0.46112311454042654	0.5350934829196777	PIK3R1
negative regulation of endopeptidase activity (GO:0010951)	1/222	0.33858290428576698349871776372310705482959747314453125	0.38194365769566085422326295883976854383945465087890625	0.414380724201310057797087438302696682512760162353515625	0.467448555366055507054312556647346355020999908447265625	-0.49271175940018574	0.5336000852634104	RPS6KA1
muscle cell migration (GO:0014812)	1/17	0.0310010371667328553380027500452342792414128780364990234375	0.0964994690753940009830813551161554642021656036376953125	0.041973356328986750896081758810396422632038593292236328125	0.1393668405291095535591949783338350243866443634033203125	-0.15288071026250769	0.5310670156732811	ROCK1
response to hypoxia (GO:0001666)	1/241	0.361711357195890592652887107760761864483356475830078125	0.40093307062677030483399676086264662444591522216796875	0.4406989223464308214062157276202924549579620361328125	0.48848555248038116882725034884060733020305633544921875	-0.5185986279526775	0.5273674778491941	PAK1
phospholipid biosynthetic process (GO:0008654)	1/206	0.31847560400807506386655632013571448624134063720703125	0.364727247743687588155125922639854252338409423828125	0.391289159011655784947691927300184033811092376708984375	0.448115385424136924985560881395940668880939483642578125	-0.4590057631843873	0.5251987104616334	PIK3R1
negative regulation of organelle organization (GO:0010639)	1/237	0.356908555681544836790664021464181132614612579345703125	0.397204682935912767316466442935052327811717987060546875	0.435255448141871947864700587160768918693065643310546875	0.48439719228692201813402107291040010750293731689453125	-0.5095656535095974	0.5249930984233381	PRKCD
nuclear transport (GO:0051169)	1/209	0.322290482052591809036812264821492135524749755859375	0.368077957433856628455259851762093603610992431640625	0.3956850996225493855007471211138181388378143310546875	0.451899672396511575822586337380926124751567840576171875	-0.4631281030779216	0.5244008875258951	PIK3R1
proteasomal protein catabolic process (GO:0010498)	1/212	0.326084580098253251634332627872936427593231201171875	0.371898116145115309461033348270575515925884246826171875	0.400050221128511740431576981791295111179351806640625	0.45625562409698028343285614027990959584712982177734375	-0.4665654847241262	0.5228325744543316	PPP2CB
response to lipopolysaccharide (GO:0032496)	1/228	0.3459733362866608263885837004636414349079132080078125	0.38974955434742197812880704077542759478092193603515625	0.42281895902381183560692079481668770313262939453125	0.476318500777845155180756364643457345664501190185546875	-0.4913841769331296	0.5215520056241958	TLR4
negative regulation of peptidase activity (GO:0010466)	1/230	0.3484189113819111671688233400345779955387115478515625	0.39143942825539002061674409560509957373142242431640625	0.425605388572672327374135647914954461157321929931640625	0.47815639313184898906428088594111613929271697998046875	-0.4923286315352707	0.5190865719486142	RPS6KA1
response to decreased oxygen levels (GO:0036293)	1/245	0.36647925233736466932299435939057730138301849365234375	0.404054355439864065768773571107885800302028656005859375	0.44609145660422466761474424856714904308319091796875	0.4918291958299574329060988020501099526882171630859375	-0.5154921068602439	0.5174578687505371	PAK1
regulation of binding (GO:0051098)	1/218	0.3336108756582227830023157366667874157428741455078125	0.37787935026676944261225798982195556163787841796875	0.408688843754598962743074253012309782207012176513671875	0.46291978471793149285673507620231248438358306884765625	-0.47039854931270303	0.5163941232911865	PRKCD
positive regulation of neuron differentiation (GO:0045666)	1/217	0.332362197580867435586782221434987150132656097412109375	0.3769806843793948036847041294095106422901153564453125	0.407257505345462955670399196606012992560863494873046875	0.461930430720607299033275694455369375646114349365234375	-0.4668201686613466	0.5142163961843751	CDKL5
positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	1/16	0.0292036259444651176420126859056836110539734363555908203125	0.09336139877226685979128006920291227288544178009033203125	0.039687057046906969171029544440898462198674678802490234375	0.134126054019750917678521773268585093319416046142578125	-0.14544598073959514	0.513927904354373	BMPR1B
gland development (GO:0048732)	1/220	0.336101418695995912688800899559282697737216949462890625	0.379661629850320092582904862865689210593700408935546875	0.41154146340082864430343079220619983971118927001953125	0.464879033691522669524687216835445724427700042724609375	-0.4711784862076758	0.5137458452967121	IGF1R
regulation of peptide transport (GO:0090087)	1/231	0.3496383600403036862047656541108153760433197021484375	0.391746362805644732230092586178216151893138885498046875	0.426993702846780343040933303200290538370609283447265625	0.478417842973117901639312776751467026770114898681640625	-0.4884899515179598	0.5133325553148124	TLR4
regulation of cell division (GO:0051302)	1/234	0.353283397867902582145660517198848538100719451904296875	0.394762015431340540505544822735828347504138946533203125	0.4311391326678084556789372072671540081501007080078125	0.481758706948644255252389712040894664824008941650390625	-0.47670632692122233	0.49600564781159845	IGF1R
regulation of translation (GO:0006417)	1/264	0.3886575952616830864627672781352885067462921142578125	0.420664691342057028844436672443407587707042694091796875	0.47102443635692148315996519158943556249141693115234375	0.50981468405690322232004518809844739735126495361328125	-0.5193191427495241	0.49078595262804553	RPS6KA1
response to oxygen levels (GO:0070482)	1/259	0.382895543856990594466793709216290153563022613525390625	0.41715461883366866668865213796379975974559783935546875	0.4645708133895585234540703822858631610870361328125	0.50613767564020328837415263478760607540607452392578125	-0.5097503384396451	0.4893567864412146	PAK1
response to molecule of bacterial origin (GO:0002237)	1/243	0.3640996526207356254190017352811992168426513671875	0.40250268674228184551111553446389734745025634765625	0.4434015279696079669946584544959478080272674560546875	0.49016884533889903963199685676954686641693115234375	-0.48220105134975433	0.4871810684803992	TLR4
glycerophospholipid metabolic process (GO:0006650)	1/229	0.3471972380734464902474201153381727635860443115234375	0.390596892832627329283923245384357869625091552734375	0.424213809794064200531238384428434073925018310546875	0.477240536018322225597643182481988333165645599365234375	-0.4569214764334247	0.4833599816290207	PIK3R1
regulation of protein catabolic process (GO:0042176)	1/260	0.38405216534905572967062425959738902747631072998046875	0.41786490526809216827786030989955179393291473388671875	0.46586762151543659182806322860415093600749969482421875	0.50688356191167083242277158205979503691196441650390625	-0.5027188180345061	0.4810902902014964	ARAF
regionalization (GO:0003002)	1/247	0.368850187161192888396499256487004458904266357421875	0.405588253611510907159498628971050493419170379638671875	0.4487687659011470042713654038379900157451629638671875	0.49346685015424929243721408056444488465785980224609375	-0.47670701905889096	0.47545075983690893	BMPR1B
angiogenesis (GO:0001525)	1/236	0.35570237210954525064465769901289604604244232177734375	0.396395106469318247999211735077551566064357757568359375	0.4338865656409212068211900259484536945819854736328125	0.483523655922857009681337103756959550082683563232421875	-0.4519256458404794	0.46713788391312305	SRPK2
exocytosis (GO:0006887)	1/233	0.352070599361719860365127487966674380004405975341796875	0.393938454420951433831987742451019585132598876953125	0.429760567473024102103096311111585237085819244384765625	0.48086722955089722386645689766737632453441619873046875	-0.4439637525392412	0.4634642197858886	PAK1
single organismal cell-cell adhesion (GO:0016337)	1/235	0.35449398746920268710169921178021468222141265869140625	0.395580891677223489555359492442221380770206451416015625	0.432514462933773824460104151512496173381805419921875	0.48264417157569372562875287258066236972808837890625	-0.4448660817295981	0.4613545509150999	ROCK1
regulation of synaptic transmission (GO:0050804)	1/245	0.36647925233736466932299435939057730138301849365234375	0.404054355439864065768773571107885800302028656005859375	0.44609145660422466761474424856714904308319091796875	0.4918291958299574329060988020501099526882171630859375	-0.4593490729447983	0.4611007407005593	PXK
steroid metabolic process (GO:0008202)	1/240	0.360513938975805692255249823574558831751346588134765625	0.40014147650397735578309266202268190681934356689453125	0.439342847559796301215584435340133495628833770751953125	0.487635224905511199811058986597345210611820220947265625	-0.44565449648997507	0.4546677059689335	LEPR
regulation of cell morphogenesis involved in differentiation (GO:0010769)	1/248	0.370032414783280805270493374337092973291873931884765625	0.40634859342248874636283062500297091901302337646484375	0.450102706227683169171172039568773470818996429443359375	0.494277242382654746766235120958299376070499420166015625	-0.45719533619374886	0.4545274503766029	CDKL5
regulation of immune effector process (GO:0002697)	1/264	0.3886575952616830864627672781352885067462921142578125	0.420664691342057028844436672443407587707042694091796875	0.47102443635692148315996519158943556249141693115234375	0.50981468405690322232004518809844739735126495361328125	-0.4770481833615887	0.45083750597177547	TLR4
mitotic nuclear division (GO:0007067)	1/240	0.360513938975805692255249823574558831751346588134765625	0.40014147650397735578309266202268190681934356689453125	0.439342847559796301215584435340133495628833770751953125	0.487635224905511199811058986597345210611820220947265625	-0.43712454083781555	0.4459652348866714	PBK
GTP catabolic process (GO:0006184)	1/243	0.3640996526207356254190017352811992168426513671875	0.40250268674228184551111553446389734745025634765625	0.4434015279696079669946584544959478080272674560546875	0.49016884533889903963199685676954686641693115234375	-0.4411044864724868	0.4456600715191979	RRAS2
regulation of DNA metabolic process (GO:0051052)	1/265	0.389803707398233945102816733196959830820560455322265625	0.421354399119761968695030418530222959816455841064453125	0.472306070303049108094484154207748360931873321533203125	0.51053449896987557199423690690309740602970123291015625	-0.4687628739693292	0.44162711978034336	IGF1R
guanosine-containing compound catabolic process (GO:1901069)	1/246	0.367665800905517536900646291542216204106807708740234375	0.404823514826819830236814823365421034395694732666015625	0.44743168506505537340700584536534734070301055908203125	0.492650844725885439512325092437095008790493011474609375	-0.43526602032528033	0.43551886772507503	RRAS2
regulation of tumor necrosis factor biosynthetic process (GO:0042534)	1/16	0.0292036259444651176420126859056836110539734363555908203125	0.09336139877226685979128006920291227288544178009033203125	0.039687057046906969171029544440898462198674678802490234375	0.134126054019750917678521773268585093319416046142578125	-0.12262891643159395	0.43330466551544833	TLR4
regulation of small GTPase mediated signal transduction (GO:0051056)	1/256	0.379412985813231296017278282306506298482418060302734375	0.41499861592253040054600887742708437144756317138671875	0.460662027076322033725119808877934701740741729736328125	0.50386810887608268760828877930180169641971588134765625	-0.44638273847085647	0.43260290102701765	PPP2CB
taxis (GO:0042330)	1/263	0.387509388720503056280364262420334853231906890869140625	0.420521328781882697267491266757133416831493377685546875	0.4697397814098398516335919339326210319995880126953125	0.50975693185759818337743354277336038649082183837890625	-0.45508644625209077	0.4314288690554793	IL6R
chemotaxis (GO:0006935)	1/263	0.387509388720503056280364262420334853231906890869140625	0.420521328781882697267491266757133416831493377685546875	0.4697397814098398516335919339326210319995880126953125	0.50975693185759818337743354277336038649082183837890625	-0.4525114678625709	0.4289877503986132	IL6R
GTP metabolic process (GO:0046039)	1/258	0.381736809245474706386858088080771267414093017578125	0.416989548885558114488247838380630128085613250732421875	0.463270949602934134503584573394618928432464599609375	0.50605322727075130462282004373264499008655548095703125	-0.4453938412696761	0.4289249090959805	RRAS2
leukocyte differentiation (GO:0002521)	1/251	0.373566184718963245625644731262582354247570037841796875	0.40968582906927364373217415050021372735500335693359375	0.454085755907961463595512441315804608166217803955078125	0.497990736280519374901132323429919779300689697265625	-0.42796752952768474	0.4214025455932034	PIK3R1
epithelium development (GO:0060429)	1/256	0.379412985813231296017278282306506298482418060302734375	0.41499861592253040054600887742708437144756317138671875	0.460662027076322033725119808877934701740741729736328125	0.50386810887608268760828877930180169641971588134765625	-0.43470963037262655	0.4212901418361155	IGF1R
single organism cell adhesion (GO:0098602)	1/259	0.382895543856990594466793709216290153563022613525390625	0.41715461883366866668865213796379975974559783935546875	0.4645708133895585234540703822858631610870361328125	0.50613767564020328837415263478760607540607452392578125	-0.4249391700979882	0.4079386535547524	ROCK1
protein catabolic process (GO:0030163)	1/269	0.394367285935166400623330673624877817928791046142578125	0.425177230148851281743560548420646227896213531494140625	0.477402533699029352209919352389988489449024200439453125	0.51469960664426606111732098725042305886745452880859375	-0.4342521503339241	0.4040597300282325	PPP2CB
guanosine-containing compound metabolic process (GO:1901068)	1/269	0.394367285935166400623330673624877817928791046142578125	0.425177230148851281743560548420646227896213531494140625	0.477402533699029352209919352389988489449024200439453125	0.51469960664426606111732098725042305886745452880859375	-0.4277839116695356	0.39804121114126495	RRAS2
response to nutrient levels (GO:0031667)	1/291	0.418879520533051497022114517676527611911296844482421875	0.447525474840473058701917352664167992770671844482421875	0.504590445035544288288065217784605920314788818359375	0.53899183984445298012389002906274981796741485595703125	-0.4536011046505113	0.39471095362884695	IGF1R
positive regulation of neurogenesis (GO:0050769)	1/283	0.4100797838458001276507047805353067815303802490234375	0.439257517495889426850652625944348983466625213623046875	0.49486667194661959623402935903868637979030609130859375	0.5300771078548525139240155112929642200469970703125	-0.43964440128524623	0.39190057717198923	CDKL5
regulation of neuron projection development (GO:0010975)	1/275	0.401150449717281143424685296849929727613925933837890625	0.431927922452417123455603586990037001669406890869140625	0.484957763213322790019077501710853539407253265380859375	0.52216518587858418154468154170899651944637298583984375	-0.4222073058089517	0.3856520634807937	CDKL5
negative regulation of proteolysis (GO:0045861)	1/302	0.43077090630475656229947389874723739922046661376953125	0.4572798851542800857572501627146266400814056396484375	0.517664495948886749232542570098303258419036865234375	0.54952077262266441071147937691421248018741607666015625	-0.4561804657371194	0.38418554919250936	RPS6KA1
mitotic cell cycle phase transition (GO:0044772)	1/277	0.403395034025989918102794717924552969634532928466796875	0.433218013195226514522317984301480464637279510498046875	0.48745253264063592713029038350214250385761260986328125	0.5234898794117335274478364226524718105792999267578125	-0.41782188127035186	0.3793149837601897	PPP2R3B
phospholipid metabolic process (GO:0006644)	1/288	0.415594689819810680919687229106784798204898834228515625	0.444589668179332375697043744366965256631374359130859375	0.50096551138095701816155269625596702098846435546875	0.53591659357032617183591582943336106836795806884765625	-0.4307817326492638	0.3782456589869872	PIK3R1
positive regulation of Ras GTPase activity (GO:0032320)	1/292	0.4199704666826225007980610826052725315093994140625	0.4475360957698988340069945479626767337322235107421875	0.50579306710041060934912593438639305531978607177734375	0.53899183984445298012389002906274981796741485595703125	-0.43492506288279575	0.3773283228444677	CDKL5
cell cycle phase transition (GO:0044770)	1/280	0.406746569794422974108982771213050000369548797607421875	0.436251502318370787403267740955925546586513519287109375	0.49117270893371667295213001125375740230083465576171875	0.5268018173537789561322597364778630435466766357421875	-0.4167546591452267	0.3748978908352369	PPP2R3B
cellular response to lipid (GO:0071396)	1/315	0.4445193149814226085680957112344913184642791748046875	0.468180829961845013098553636154974810779094696044921875	0.53268421767122220433776647041668184101581573486328125	0.5609180802801585485894975136034190654754638671875	-0.46079286556760485	0.3735932400723311	TLR4
protein localization to membrane (GO:0072657)	1/276	0.40227376699568129225781376590020954608917236328125	0.432574907886265125345204296536394394934177398681640625	0.48620661759873640139772987822652794420719146728515625	0.52282997321006974278390089239110238850116729736328125	-0.39913648021322945	0.3634626234188444	PAK1
regulation of interferon-alpha production (GO:0032647)	1/16	0.0292036259444651176420126859056836110539734363555908203125	0.09336139877226685979128006920291227288544178009033203125	0.039687057046906969171029544440898462198674678802490234375	0.134126054019750917678521773268585093319416046142578125	-0.10176300107864508	0.3595757381484136	TLR4
regulation of multi-organism process (GO:0043900)	1/306	0.4350360711089387155681151853059418499469757080078125	0.460626428232993934130945490323938429355621337890625	0.5223351603478221250043134205043315887451171875	0.553060758015341047411084218765608966350555419921875	-0.4249033200292271	0.353658220642574	SRPK2
negative regulation of protein maturation (GO:1903318)	1/316	0.4455633985627220905456624677754007279872894287109375	0.468180829961845013098553636154974810779094696044921875	0.5338205884791846767001288753817789256572723388671875	0.5609180802801585485894975136034190654754638671875	-0.4370644464226498	0.3533297750037063	RPS6KA1
response to extracellular stimulus (GO:0009991)	1/313	0.44242540561386778374952655212837271392345428466796875	0.466660173055136962005917666829191148281097412109375	0.5304034047448851207917641659150831401348114013671875	0.559457349208617671365573187358677387237548828125	-0.43318970961175757	0.3532590188109987	IGF1R
regulation of vesicle-mediated transport (GO:0060627)	1/306	0.4350360711089387155681151853059418499469757080078125	0.460626428232993934130945490323938429355621337890625	0.5223351603478221250043134205043315887451171875	0.553060758015341047411084218765608966350555419921875	-0.4236135412538353	0.35258470380891827	TNK2
negative regulation of protein processing (GO:0010955)	1/316	0.4455633985627220905456624677754007279872894287109375	0.468180829961845013098553636154974810779094696044921875	0.5338205884791846767001288753817789256572723388671875	0.5609180802801585485894975136034190654754638671875	-0.43457545937078573	0.3513176387107171	RPS6KA1
establishment of protein localization to organelle (GO:0072594)	1/292	0.4199704666826225007980610826052725315093994140625	0.4475360957698988340069945479626767337322235107421875	0.50579306710041060934912593438639305531978607177734375	0.53899183984445298012389002906274981796741485595703125	-0.4022990147826503	0.3490229133353626	PIK3R1
nuclear division (GO:0000280)	1/298	0.426474418512265696090679512053611688315868377685546875	0.453300152154243907176578431972302496433258056640625	0.512949517196656046280622831545770168304443359375	0.54521463445292839278266683322726748883724212646484375	-0.40796327871819366	0.3476674867248477	PBK
glycerolipid metabolic process (GO:0046486)	1/296	0.42431435871251677038884508874616585671901702880859375	0.451583919041084691503584735983167774975299835205078125	0.5105752827316549780078958065132610499858856201171875	0.54338860424397206205782140386872924864292144775390625	-0.4039687485963861	0.34631460608186987	PIK3R1
RNA splicing (GO:0008380)	1/313	0.44242540561386778374952655212837271392345428466796875	0.466660173055136962005917666829191148281097412109375	0.5304034047448851207917641659150831401348114013671875	0.559457349208617671365573187358677387237548828125	-0.42356478001307196	0.34541004846217876	SRPK2
positive regulation of nervous system development (GO:0051962)	1/313	0.44242540561386778374952655212837271392345428466796875	0.466660173055136962005917666829191148281097412109375	0.5304034047448851207917641659150831401348114013671875	0.559457349208617671365573187358677387237548828125	-0.41945327047339837	0.34205718066871504	CDKL5
response to light stimulus (GO:0009416)	1/322	0.4517879187444135968831915306509472429752349853515625	0.4741196409637191688801749478443525731563568115234375	0.5405827009317902831497804072569124400615692138671875	0.56730351884857077582324791364953853189945220947265625	-0.4089952157369951	0.32496404667205064	PIK3R1
